MeteoSchweiz / MeteoSuisse / MeteoSvizzera / MeteoSwiss
 
stn;time;gre000d0;hto000d0;nto000d0;prestad0;rre150d0;sre000d0;tre200d0;tre200dn;tre200dx;ure200d0
SBE;20200416;242;0;-;839.3;0.0;420;4.8;-2.0;12.4;60.1
SBE;20200417;272;0;-;837.3;0.0;536;6.4;-0.6;14.2;63.5
SBE;20200418;269;0;-;836.6;0.0;539;8.3;0.9;15.7;62.9
SBE;20200419;190;0;-;833.9;4.7;277;9.1;5.2;14.9;72.5
SBE;20200420;34;0;-;831.9;9.5;0;5.4;4.5;6.5;99.6
SBE;20200421;51;0;-;832.4;0.4;0;3.5;2.6;4.9;99.7
SBE;20200422;259;0;-;836.1;0.0;370;3.8;-0.5;10.8;82.5
SBE;20200423;291;0;-;837.2;0.0;570;4.9;-1.8;12.9;80.0
SBE;20200424;302;0;-;834.5;0.0;552;7.5;-0.6;14.9;61.2
SBE;20200425;184;0;-;830.6;0.3;142;8.5;4.2;14.0;59.4
SBE;20200426;210;0;-;830.4;8.0;311;7.0;2.8;13.8;82.4
SBE;20200427;117;0;-;831.7;17.4;19;6.4;4.4;9.3;92.3
SBE;20200428;70;0;-;829.5;23.9;1;4.7;0.7;7.3;97.1
SBE;20200429;304;0;-;828.9;0.0;460;4.7;0.5;9.6;73.5
SBE;20200430;22;0;-;828.9;14.2;2;2.5;-0.1;5.5;90.3
SBE;20200501;103;-;-;827.3;-;49;3.2;-0.9;7.5;92.3
SIA;20200101;78;60;-;829.3;0.0;347;-5.3;-9.0;0.5;62.7
SIA;20200102;76;60;-;828.1;0.0;345;-5.3;-11.1;2.9;66.7
SIA;20200103;43;59;-;825.3;0.0;0;-4.0;-9.2;1.5;66.5
SIA;20200104;74;59;-;825.0;0.0;259;-0.4;-6.0;2.5;54.7
SIA;20200105;79;58;-;827.2;0.0;354;-4.0;-9.7;-0.7;46.9
SIA;20200106;78;58;-;826.1;0.0;357;-5.1;-11.2;1.4;65.4
SIA;20200107;81;57;-;825.3;0.0;358;-4.4;-10.4;1.8;59.6
SIA;20200108;67;56;-;827.9;0.0;240;-5.3;-12.6;2.3;56.1
SIA;20200109;72;56;-;824.0;0.0;340;-3.3;-9.8;3.8;73.2
SIA;20200110;80;56;-;822.1;0.0;309;-5.9;-10.4;-0.5;71.2
SIA;20200111;86;56;-;826.8;0.0;374;-5.9;-11.9;-0.4;60.3
SIA;20200112;88;56;-;825.3;0.0;359;-6.9;-15.3;2.0;54.2
SIA;20200113;83;56;-;821.7;0.0;312;-6.4;-11.7;0.9;57.9
SIA;20200114;90;56;-;821.3;0.0;361;-7.9;-14.9;-1.1;64.6
SIA;20200115;71;56;-;824.2;0.0;218;-5.9;-10.6;-1.0;78.5
SIA;20200116;91;56;-;826.5;0.0;381;-6.2;-10.2;0.6;68.6
SIA;20200117;86;56;-;821.8;1.5;301;-7.3;-13.4;0.1;77.0
SIA;20200118;60;57;-;821.1;0.1;118;-6.5;-15.5;-2.7;77.9
SIA;20200119;86;56;-;825.2;0.0;317;-11.6;-17.4;-5.7;65.3
SIA;20200120;95;56;-;833.3;0.0;365;-13.9;-17.9;-7.8;62.6
SIA;20200121;95;56;-;834.3;0.0;361;-8.7;-17.3;0.6;58.2
SIA;20200122;98;56;-;830.2;0.0;390;-6.3;-12.0;1.7;63.8
SIA;20200123;100;56;-;827.1;0.0;390;-6.0;-12.7;2.7;59.6
SIA;20200124;80;56;-;823.2;0.0;207;-5.8;-14.3;1.2;65.0
SIA;20200125;84;56;-;820.3;0.0;244;-6.1;-10.3;-0.2;75.8
SIA;20200126;76;56;-;818.2;0.0;147;-5.6;-10.5;0.3;77.1
SIA;20200127;89;56;-;815.6;2.2;251;-5.4;-13.2;0.7;76.2
SIA;20200128;54;59;-;807.1;5.2;10;-3.1;-6.4;-0.7;83.7
SIA;20200129;64;67;-;811.1;0.5;0;-4.7;-6.1;-3.3;81.4
SIA;20200130;102;67;-;817.6;0.0;328;-6.1;-14.7;2.1;70.1
SIA;20200131;111;65;-;818.5;0.0;313;-1.2;-7.0;7.6;74.4
SIA;20200201;77;65;-;817.6;0.0;93;-3.3;-11.3;1.9;89.9
SIA;20200202;73;64;-;819.3;0.0;33;-0.1;-8.0;6.1;71.6
SIA;20200203;70;60;-;818.8;1.8;41;6.0;0.8;8.5;56.4
SIA;20200204;43;53;-;810.6;4.3;0;-3.3;-7.8;4.7;70.8
SIA;20200205;87;54;-;821.4;0.0;66;-6.7;-11.3;-4.9;53.9
SIA;20200206;121;54;-;825.2;0.0;436;-8.2;-13.6;-0.9;57.2
SIA;20200207;130;53;-;823.5;0.0;440;-6.3;-12.9;3.3;61.6
SIA;20200208;114;52;-;824.0;0.0;350;-7.8;-17.1;1.2;70.4
SIA;20200209;127;51;-;823.8;0.0;398;-6.3;-15.3;0.0;77.2
SIA;20200210;107;51;-;813.9;1.4;146;0.4;-2.9;5.4;72.7
SIA;20200211;149;52;-;811.5;0.0;366;0.3;-4.3;3.3;49.0
SIA;20200212;127;51;-;817.3;0.0;357;-5.8;-13.4;-1.3;50.6
SIA;20200213;140;50;-;815.7;5.5;259;-6.6;-14.8;0.3;63.3
SIA;20200214;146;59;-;819.2;0.0;425;-3.1;-9.1;1.7;65.1
SIA;20200215;142;56;-;825.1;0.0;467;-6.1;-14.5;3.9;63.1
SIA;20200216;115;54;-;825.2;0.0;167;-3.5;-11.9;3.5;62.9
SIA;20200217;147;53;-;822.0;0.0;229;0.1;-3.1;3.0;80.3
SIA;20200218;156;51;-;823.1;0.0;482;-3.0;-10.5;1.8;56.1
SIA;20200219;109;51;-;819.6;0.2;121;-6.2;-12.7;1.1;61.1
SIA;20200220;123;51;-;821.3;0.0;271;-5.3;-12.2;1.8;64.1
SIA;20200221;160;51;-;823.8;0.0;490;-2.7;-11.7;2.8;52.8
SIA;20200222;165;51;-;828.4;0.0;485;-1.3;-9.3;7.6;59.9
SIA;20200223;147;51;-;825.8;0.0;204;2.7;-6.8;10.0;64.6
SIA;20200224;172;50;-;821.3;0.0;483;4.1;-3.9;10.3;54.9
SIA;20200225;72;48;-;809.7;0.1;0;-1.0;-5.4;1.1;87.0
SIA;20200226;134;48;-;802.7;0.2;229;-4.8;-8.6;-0.9;62.3
SIA;20200227;99;48;-;806.4;3.0;122;-7.2;-11.9;-3.9;67.4
SIA;20200228;187;50;-;814.8;0.0;498;-5.7;-8.7;-2.8;47.1
SIA;20200229;107;48;-;812.3;5.8;17;-3.7;-6.4;-1.1;58.9
SIA;20200301;164;55;-;805.0;1.2;290;-1.5;-3.4;2.0;89.7
SIA;20200302;44;55;-;798.5;29.5;0;-3.6;-11.6;-0.1;89.5
SIA;20200303;123;105;-;802.6;0.1;0;-4.6;-8.9;-2.0;77.9
SIA;20200304;202;98;-;811.0;0.0;459;-6.4;-11.3;-2.4;66.7
SIA;20200305;101;93;-;806.0;3.1;0;-4.5;-6.6;-3.4;83.5
SIA;20200306;160;94;-;802.0;0.0;214;-3.1;-7.8;1.6;74.3
SIA;20200307;213;85;-;814.1;0.0;396;-4.5;-11.1;-0.9;60.4
SIA;20200308;197;84;-;817.7;0.0;448;-6.0;-14.3;1.9;58.9
SIA;20200309;109;81;-;814.1;1.5;0;-4.3;-10.9;0.2;67.8
SIA;20200310;79;80;-;817.6;8.0;0;-3.8;-11.4;1.0;84.8
SIA;20200311;222;85;-;821.0;0.0;532;2.9;-5.7;9.5;73.7
SIA;20200312;212;76;-;819.3;0.0;545;-0.4;-11.5;6.8;85.5
SIA;20200313;211;70;-;817.2;1.2;514;0.8;-5.8;5.6;69.4
SIA;20200314;111;71;-;817.5;2.1;52;-2.9;-6.6;1.5;74.6
SIA;20200315;207;71;-;820.8;0.0;294;-4.7;-14.1;0.4;77.8
SIA;20200316;229;68;-;823.8;0.0;558;-2.0;-8.6;3.7;71.3
SIA;20200317;227;68;-;828.4;0.0;560;0.4;-7.1;9.0;60.0
SIA;20200318;229;66;-;827.8;0.0;563;0.5;-6.3;7.1;70.8
SIA;20200319;233;64;-;825.4;0.0;565;0.2;-8.1;6.9;74.5
SIA;20200320;209;61;-;821.9;2.8;389;-0.7;-6.3;5.9;82.1
SIA;20200321;226;61;-;816.6;0.2;509;0.5;-7.2;7.0;74.1
SIA;20200322;238;59;-;817.7;0.0;428;0.6;-4.4;3.8;78.0
SIA;20200323;252;57;-;819.8;0.0;586;-3.7;-8.3;2.4;60.9
SIA;20200324;257;56;-;818.8;0.0;587;-6.2;-11.6;-0.1;50.2
SIA;20200325;236;55;-;814.1;3.6;415;-7.2;-12.1;-3.2;73.3
SIA;20200326;166;57;-;811.7;0.0;120;-5.4;-14.3;1.4;72.3
SIA;20200327;204;57;-;814.9;0.0;311;-1.0;-6.4;2.6;76.4
SIA;20200328;227;56;-;815.9;0.0;380;1.7;-4.2;7.4;68.0
SIA;20200329;153;52;-;814.2;1.6;35;1.2;-1.7;4.8;70.1
SIA;20200330;157;54;-;814.4;0.4;20;-2.8;-5.7;0.4;77.6
SIA;20200331;278;50;-;816.8;0.0;609;-5.7;-11.7;-0.9;57.4
SIA;20200401;282;50;-;815.7;0.0;639;-6.5;-13.9;1.3;67.5
SIA;20200402;283;50;-;812.3;0.0;642;-3.6;-12.9;2.7;62.9
SIA;20200403;281;49;-;814.6;0.0;644;-1.4;-8.9;4.6;57.7
SIA;20200404;284;48;-;820.8;0.0;647;-0.9;-8.5;6.6;56.2
SIA;20200405;286;47;-;823.7;0.0;649;-0.7;-8.5;5.7;66.3
SIA;20200406;287;45;-;826.5;0.0;653;0.7;-5.7;6.6;67.5
SIA;20200407;292;43;-;828.9;0.0;655;2.0;-4.8;9.6;59.4
SIA;20200408;289;42;-;826.9;0.0;658;2.1;-4.8;9.2;65.5
SIA;20200409;292;40;-;824.8;0.0;662;3.1;-4.8;10.1;61.5
SIA;20200410;297;38;-;825.2;0.0;667;3.4;-4.2;11.1;58.5
SIA;20200411;298;36;-;824.6;0.0;672;3.9;-2.9;11.3;58.0
SIA;20200412;279;34;-;821.8;0.0;558;3.6;-2.7;9.5;57.2
SIA;20200413;282;31;-;817.2;0.8;615;3.5;-2.0;8.7;54.1
SIA;20200414;316;27;-;817.1;0.0;680;1.4;-4.9;5.1;47.3
SIA;20200415;313;25;-;822.9;0.0;683;1.0;-6.8;8.8;58.9
SIA;20200416;272;20;-;822.6;0.0;483;2.9;-3.8;9.2;62.6
SIA;20200417;290;15;-;820.7;0.0;595;4.3;-2.3;10.2;62.0
SIA;20200418;291;10;-;820.0;0.0;661;5.6;-1.5;11.9;64.3
SIA;20200419;236;4;-;817.3;0.6;393;6.1;0.1;11.0;76.4
SIA;20200420;139;0;-;815.0;0.0;5;4.9;3.2;7.2;94.3
SIA;20200421;163;0;-;815.2;0.0;0;3.3;2.0;5.3;96.5
SIA;20200422;318;0;-;818.8;0.0;631;3.9;-0.7;9.3;77.9
SIA;20200423;323;0;-;820.2;0.0;697;4.7;-3.1;11.6;73.0
SIA;20200424;305;0;-;817.8;0.0;568;6.0;-2.0;13.7;59.8
SIA;20200425;159;0;-;814.1;0.0;85;6.1;-0.8;11.9;59.5
SIA;20200426;237;0;-;813.6;3.9;343;6.6;2.2;12.8;72.1
SIA;20200427;165;0;-;814.9;0.5;182;5.5;3.8;9.5;87.9
SIA;20200428;183;0;-;812.6;7.4;65;4.8;3.3;8.3;87.8
SIA;20200429;217;0;-;812.1;0.0;90;3.7;-1.2;8.7;71.4
SIA;20200430;75;0;-;812.2;11.4;0;2.1;-1.3;5.9;83.4
SIA;20200501;192;2;-;810.6;-;144;2.4;-1.6;7.9;84.5
SIO;20200101;53;0;-;974.6;0.0;242;-0.3;-3.3;5.2;86.1
SIO;20200102;52;0;-;973.0;0.0;242;-1.0;-4.4;5.4;82.3
SIO;20200103;44;0;-;971.7;0.0;130;1.1;-2.6;6.5;80.4
SIO;20200104;55;0;-;973.9;0.0;221;2.7;-2.0;12.7;82.5
SIO;20200105;54;0;-;975.4;0.0;249;0.3;-3.1;5.9;82.1
SIO;20200106;56;0;-;972.9;0.0;250;-0.2;-3.7;7.2;80.1
SIO;20200107;58;0;-;972.4;0.0;183;1.2;-2.7;7.3;78.4
SIO;20200108;55;0;-;974.2;0.0;253;1.1;-2.5;7.7;74.3
SIO;20200109;61;0;-;967.5;0.0;251;1.6;-3.0;8.6;74.8
SIO;20200110;47;0;-;968.0;0.0;159;2.6;-2.3;7.7;78.9
SIO;20200111;63;0;-;974.1;0.0;262;3.0;-2.1;8.8;70.4
SIO;20200112;64;0;-;972.0;0.0;264;-0.1;-4.3;6.2;67.8
SIO;20200113;58;0;-;966.5;0.0;186;-0.2;-4.8;6.0;70.6
SIO;20200114;66;0;-;963.9;0.0;263;1.6;-3.5;8.2;62.5
SIO;20200115;61;0;-;966.4;0.0;252;1.9;-2.5;10.1;67.1
SIO;20200116;66;0;-;971.4;0.0;275;1.5;-3.3;8.6;69.8
SIO;20200117;43;0;-;967.2;2.1;27;1.8;-3.9;6.9;76.6
SIO;20200118;69;0;-;969.8;0.0;281;2.0;-2.8;6.9;78.5
SIO;20200119;61;0;-;974.1;0.0;255;-1.5;-4.7;3.4;69.8
SIO;20200120;73;0;-;980.8;0.0;285;-1.1;-6.3;6.1;53.6
SIO;20200121;63;0;-;980.1;0.0;256;0.7;-3.4;6.3;54.3
SIO;20200122;72;0;-;974.9;0.0;277;1.0;-3.9;8.7;72.6
SIO;20200123;71;0;-;970.6;0.0;212;0.3;-3.9;8.4;75.7
SIO;20200124;58;0;-;967.7;0.0;188;-0.5;-4.0;4.1;86.9
SIO;20200125;68;0;-;965.3;0.0;274;0.7;-3.7;7.1;79.8
SIO;20200126;42;0;-;963.9;0.0;25;0.9;-4.3;5.2;77.2
SIO;20200127;55;0;-;959.8;10.6;110;3.6;-1.5;8.6;71.7
SIO;20200128;7;0;-;953.6;8.4;0;3.6;2.2;5.3;85.4
SIO;20200129;20;0;-;959.0;1.1;0;5.0;-0.2;8.0;76.0
SIO;20200130;82;0;-;963.1;2.0;247;3.9;-1.0;9.1;79.5
SIO;20200131;95;0;-;963.1;0.0;344;6.5;2.6;13.0;84.6
SIO;20200201;50;0;-;961.4;0.0;66;6.1;0.5;10.5;80.9
SIO;20200202;11;0;-;965.4;28.2;0;7.1;5.3;8.4;91.5
SIO;20200203;33;0;-;965.3;5.3;13;10.1;6.4;16.9;77.3
SIO;20200204;20;0;-;961.4;2.6;1;5.5;1.6;16.7;71.8
SIO;20200205;111;0;-;973.0;0.0;398;3.6;-1.0;8.2;67.0
SIO;20200206;107;0;-;972.8;0.0;390;1.4;-2.6;6.6;66.1
SIO;20200207;114;0;-;969.4;0.0;423;1.7;-3.4;9.8;69.0
SIO;20200208;115;0;-;968.8;0.0;407;2.7;-2.0;9.4;67.5
SIO;20200209;111;0;-;967.7;0.5;322;4.5;-2.6;12.1;59.9
SIO;20200210;62;0;-;958.3;3.7;85;10.7;4.2;17.1;54.9
SIO;20200211;33;0;-;960.1;0.0;0;9.0;4.8;11.0;48.6
SIO;20200212;107;0;-;965.6;0.0;281;5.9;0.0;10.7;46.9
SIO;20200213;41;0;-;961.0;11.8;8;2.4;-0.9;6.6;71.0
SIO;20200214;132;0;-;966.2;0.0;480;6.6;2.1;12.0;71.1
SIO;20200215;129;0;-;968.9;0.0;478;5.5;-0.9;13.4;64.1
SIO;20200216;82;0;-;966.2;0.0;115;7.0;1.4;15.2;59.1
SIO;20200217;74;0;-;964.8;0.1;70;7.3;1.5;13.6;69.4
SIO;20200218;139;0;-;971.2;0.0;488;6.3;1.3;11.1;61.2
SIO;20200219;50;0;-;969.5;0.6;41;3.9;-0.1;8.6;72.0
SIO;20200220;144;0;-;967.2;0.0;502;5.2;-0.9;13.8;64.2
SIO;20200221;149;0;-;970.7;0.0;507;7.5;2.0;12.9;63.0
SIO;20200222;148;0;-;974.3;0.0;513;6.9;-0.3;16.2;62.3
SIO;20200223;119;0;-;972.1;0.0;193;10.3;2.2;17.5;55.6
SIO;20200224;156;0;-;965.1;0.0;522;10.0;3.9;18.8;61.0
SIO;20200225;82;0;-;952.8;2.1;115;7.1;0.9;14.8;64.5
SIO;20200226;28;0;-;951.4;1.3;0;3.0;0.9;8.1;73.1
SIO;20200227;18;0;-;954.2;11.6;0;1.4;-1.4;6.0;75.2
SIO;20200228;151;10;-;963.1;0.0;356;2.8;-1.8;6.4;64.8
SIO;20200229;111;5;-;953.8;10.8;198;6.4;1.6;12.8;60.3
SIO;20200301;152;0;-;948.8;2.8;363;6.2;1.5;12.0;76.3
SIO;20200302;42;0;-;940.1;6.2;0;5.2;1.4;10.2;78.8
SIO;20200303;164;0;-;949.5;0.0;379;4.9;0.6;10.1;60.2
SIO;20200304;152;0;-;956.9;1.4;309;5.1;0.0;10.5;59.8
SIO;20200305;11;0;-;948.9;31.9;0;2.9;0.8;5.8;86.4
SIO;20200306;173;0;-;947.8;0.0;467;5.7;1.9;10.9;63.9
SIO;20200307;193;0;-;961.8;0.0;526;5.9;0.4;11.9;54.2
SIO;20200308;174;0;-;963.7;1.5;488;4.9;-1.6;11.9;54.8
SIO;20200309;164;0;-;960.8;0.1;386;6.2;1.3;10.8;67.9
SIO;20200310;22;0;-;966.7;16.6;0;1.9;0.3;3.1;88.4
SIO;20200311;197;0;-;966.3;0.0;581;8.1;2.8;16.3;79.6
SIO;20200312;154;0;-;962.3;3.1;352;10.5;3.2;18.8;73.2
SIO;20200313;205;0;-;962.7;0.0;576;9.2;6.1;11.8;66.2
SIO;20200314;138;0;-;962.9;0.0;159;7.3;2.8;13.1;64.2
SIO;20200315;219;0;-;962.3;0.0;612;8.6;0.8;17.5;51.9
SIO;20200316;215;0;-;965.8;0.0;610;9.4;2.1;18.9;52.4
SIO;20200317;215;0;-;972.4;0.0;600;10.4;2.5;19.1;56.7
SIO;20200318;220;0;-;970.2;0.0;619;11.4;3.8;20.7;58.2
SIO;20200319;222;0;-;966.8;0.0;616;11.9;4.7;20.7;56.8
SIO;20200320;189;0;-;963.7;0.0;474;11.9;4.9;19.8;51.7
SIO;20200321;224;0;-;958.2;0.0;602;11.5;4.3;18.6;57.9
SIO;20200322;187;0;-;960.9;0.0;402;8.2;5.8;12.2;75.4
SIO;20200323;210;0;-;965.6;0.0;485;6.5;1.8;10.2;67.7
SIO;20200324;187;0;-;964.4;0.0;400;4.6;0.0;10.6;59.5
SIO;20200325;215;0;-;959.1;0.0;492;4.3;-1.6;10.3;56.8
SIO;20200326;233;0;-;955.1;0.0;583;5.6;-1.4;14.9;46.1
SIO;20200327;212;0;-;956.7;0.0;489;7.6;0.1;14.3;57.3
SIO;20200328;226;0;-;958.5;0.0;564;11.7;4.7;18.3;53.9
SIO;20200329;115;0;-;957.4;0.5;11;10.1;5.0;15.1;60.9
SIO;20200330;186;0;-;959.8;0.1;228;5.8;3.3;11.2;67.4
SIO;20200331;228;0;-;961.8;0.0;499;6.9;2.0;12.9;56.2
SIO;20200401;260;0;-;959.5;0.0;660;7.4;-0.2;14.6;54.8
SIO;20200402;260;0;-;955.5;0.0;656;9.1;0.8;16.7;50.1
SIO;20200403;263;0;-;958.1;0.0;663;9.6;1.8;17.2;46.4
SIO;20200404;268;0;-;963.4;0.0;668;10.1;2.5;18.6;48.6
SIO;20200405;276;0;-;964.2;0.0;673;11.7;2.8;21.6;45.1
SIO;20200406;276;0;-;967.4;0.0;676;13.0;4.8;22.7;36.4
SIO;20200407;280;0;-;970.3;0.0;681;13.3;4.3;23.7;41.2
SIO;20200408;280;0;-;968.4;0.0;685;14.2;5.4;23.6;37.6
SIO;20200409;276;0;-;966.1;0.0;688;14.5;5.2;24.0;42.5
SIO;20200410;282;0;-;965.7;0.0;693;15.5;7.4;24.9;40.6
SIO;20200411;284;0;-;965.3;0.0;697;15.4;6.1;25.0;40.8
SIO;20200412;241;0;-;961.3;0.0;480;15.2;6.8;23.5;42.7
SIO;20200413;235;0;-;956.8;0.0;526;15.3;6.4;21.9;44.6
SIO;20200414;292;0;-;958.7;0.0;710;13.0;6.1;20.4;49.4
SIO;20200415;295;0;-;963.6;0.0;714;12.9;3.9;21.8;42.6
SIO;20200416;278;0;-;962.1;0.0;688;14.7;5.7;24.0;47.4
SIO;20200417;260;0;-;959.9;0.0;579;15.6;6.6;23.9;48.5
SIO;20200418;253;0;-;959.5;0.0;549;16.7;8.0;24.9;51.3
SIO;20200419;148;0;-;956.0;0.0;75;15.2;8.3;21.7;65.4
SIO;20200420;240;0;-;951.5;0.0;486;17.5;9.5;24.7;52.0
SIO;20200421;105;0;-;952.3;0.0;0;14.5;10.8;17.3;66.1
SIO;20200422;305;0;-;957.0;0.0;702;16.2;7.6;25.0;41.0
SIO;20200423;310;0;-;960.5;0.0;735;15.9;6.3;25.5;38.6
SIO;20200424;301;0;-;958.1;0.0;601;16.8;8.1;25.3;44.6
SIO;20200425;209;0;-;953.3;0.0;248;17.2;11.3;25.5;51.1
SIO;20200426;193;0;-;953.5;3.7;220;15.6;12.6;21.4;71.6
SIO;20200427;303;0;-;953.8;5.9;564;16.7;10.9;24.6;65.3
SIO;20200428;98;0;-;953.0;11.0;5;12.7;9.8;15.3;87.6
SIO;20200429;297;0;-;955.0;0.0;481;12.8;8.4;19.6;66.2
SIO;20200430;81;0;-;954.2;2.5;4;10.4;6.4;12.5;83.1
SIO;20200501;73;-;-;953.9;-;0;9.4;5.8;11.9;87.4
STG;20200101;27;0;-;939.1;0.0;0;-2.8;-3.8;-1.4;99.8
STG;20200102;67;0;-;937.1;0.0;344;-1.9;-5.6;2.7;89.6
STG;20200103;39;0;-;935.6;5.6;48;4.9;-0.3;8.4;65.0
STG;20200104;6;0;-;939.6;2.3;0;3.5;0.9;5.4;87.4
STG;20200105;69;0;-;941.9;0.0;364;0.6;-1.2;2.5;81.7
STG;20200106;73;0;-;936.6;0.0;366;2.3;-1.9;8.9;62.8
STG;20200107;16;0;-;937.8;0.0;0;3.5;0.4;7.4;73.6
STG;20200108;49;0;-;937.8;0.0;110;4.4;0.3;8.9;47.7
STG;20200109;69;0;-;931.4;0.0;320;7.0;3.5;11.4;39.5
STG;20200110;42;0;-;932.6;2.9;95;6.0;3.9;8.1;62.3
STG;20200111;19;0;-;939.5;0.0;0;2.5;-0.3;3.9;93.5
STG;20200112;79;0;-;936.1;0.0;379;2.1;-1.6;6.5;74.1
STG;20200113;56;0;-;930.9;0.0;136;3.4;1.5;7.0;60.1
STG;20200114;77;0;-;928.0;0.0;338;5.0;1.4;8.5;49.8
STG;20200115;79;0;-;931.2;0.0;393;6.7;4.0;9.3;44.9
STG;20200116;73;0;-;935.8;0.0;339;6.6;2.3;9.6;57.5
STG;20200117;51;0;-;931.2;8.7;161;5.4;2.2;8.6;68.3
STG;20200118;40;0;-;935.3;0.1;39;1.7;-0.2;4.1;81.8
STG;20200119;31;0;-;941.4;0.1;29;-1.0;-3.2;0.3;90.5
STG;20200120;87;0;-;947.3;0.0;418;-2.8;-4.8;-0.2;77.8
STG;20200121;71;0;-;944.9;0.0;268;-3.7;-5.6;-1.5;92.5
STG;20200122;66;0;-;940.4;0.0;205;-3.9;-6.3;-0.4;98.8
STG;20200123;19;0;-;935.9;0.0;0;-4.4;-5.9;-3.6;98.7
STG;20200124;81;0;-;932.4;0.0;393;3.8;-5.6;9.5;72.9
STG;20200125;77;0;-;930.2;0.0;278;3.2;1.1;5.5;80.6
STG;20200126;83;0;-;928.3;0.6;342;4.1;1.6;7.0;76.5
STG;20200127;77;0;-;923.6;1.9;274;5.2;3.0;7.6;73.1
STG;20200128;18;0;-;916.0;10.8;0;2.6;-0.2;6.1;79.7
STG;20200129;24;2;-;923.0;1.7;0;1.7;0.2;3.1;84.2
STG;20200130;89;1;-;925.9;2.7;307;5.1;0.4;8.8;68.9
STG;20200131;57;0;-;926.7;0.0;192;10.1;8.1;12.2;76.5
STG;20200201;67;0;-;924.6;8.0;207;9.8;7.4;12.4;70.6
STG;20200202;26;0;-;927.0;6.9;0;9.9;8.0;12.0;76.4
STG;20200203;5;0;-;927.4;17.7;0;10.7;6.3;14.3;73.8
STG;20200204;29;0;-;925.3;10.6;7;2.5;-0.9;14.4;83.3
STG;20200205;69;2;-;939.4;0.1;177;-0.3;-2.9;1.9;77.5
STG;20200206;114;2;-;938.3;0.0;482;-1.2;-6.2;2.3;67.2
STG;20200207;119;2;-;934.3;0.0;487;0.2;-3.5;3.6;67.4
STG;20200208;107;1;-;933.3;0.0;459;3.8;0.6;6.2;46.4
STG;20200209;115;0;-;929.4;0.0;410;7.2;3.2;13.3;41.8
STG;20200210;38;0;-;919.5;14.7;61;9.0;4.8;13.5;62.4
STG;20200211;38;0;-;923.6;9.7;18;2.9;0.3;8.2;79.7
STG;20200212;70;4;-;929.7;0.0;120;1.6;-0.3;3.0;72.0
STG;20200213;73;1;-;922.6;14.5;98;4.0;0.1;9.9;58.7
STG;20200214;40;0;-;931.7;0.7;6;3.9;2.4;6.0;82.5
STG;20200215;127;0;-;932.8;0.0;469;5.5;-0.2;10.6;65.4
STG;20200216;68;0;-;928.9;0.0;53;10.9;4.8;16.5;35.2
STG;20200217;80;0;-;930.2;4.8;207;9.2;1.9;15.1;61.9
STG;20200218;74;0;-;936.5;0.0;114;3.7;1.9;6.2;69.1
STG;20200219;65;0;-;932.7;0.9;124;2.7;1.3;4.4;68.9
STG;20200220;119;0;-;931.3;1.4;391;5.7;2.0;9.2;54.6
STG;20200221;120;0;-;937.3;0.0;302;3.9;1.6;6.5;66.6
STG;20200222;149;0;-;937.8;0.1;490;8.0;1.3;14.3;45.9
STG;20200223;48;0;-;934.9;1.2;26;11.8;7.9;14.8;41.7
STG;20200224;115;0;-;929.8;1.8;335;11.6;8.2;15.0;64.8
STG;20200225;75;0;-;917.3;12.5;47;7.7;0.4;11.3;61.0
STG;20200226;66;3;-;915.2;3.3;59;-0.1;-1.7;3.5;79.6
STG;20200227;63;5;-;915.0;5.8;120;1.0;-1.3;4.1;72.2
STG;20200228;177;2;-;926.8;0.5;521;2.1;-1.0;8.7;56.4
STG;20200229;93;0;-;915.3;11.1;116;7.8;3.0;12.3;55.3
STG;20200301;166;0;-;912.7;3.0;483;5.9;2.3;11.3;69.6
STG;20200302;45;0;-;904.2;7.2;0;5.7;1.7;10.6;59.7
STG;20200303;95;0;-;915.1;0.5;126;1.6;-0.6;4.9;75.1
STG;20200304;118;0;-;922.4;0.0;207;2.4;0.3;5.1;67.5
STG;20200305;35;0;-;910.3;8.2;0;5.1;2.0;8.9;71.0
STG;20200306;92;0;-;912.1;5.3;50;3.3;0.6;5.7;74.8
STG;20200307;76;1;-;928.0;1.3;37;1.3;-0.6;3.9;84.0
STG;20200308;173;0;-;928.2;1.6;521;3.6;-1.4;7.8;58.6
STG;20200309;56;0;-;926.2;8.9;24;3.2;1.6;6.1;82.5
STG;20200310;23;0;-;927.6;17.2;0;4.7;1.6;9.0;80.4
STG;20200311;86;0;-;930.0;0.0;51;10.8;8.4;12.8;73.0
STG;20200312;96;0;-;926.9;3.8;119;11.6;6.6;14.4;65.5
STG;20200313;124;0;-;930.1;0.2;324;4.5;1.2;7.7;71.9
STG;20200314;129;0;-;929.9;0.0;246;3.3;-0.3;7.0;66.7
STG;20200315;213;0;-;927.4;0.0;658;6.5;0.1;12.1;56.1
STG;20200316;210;0;-;930.8;0.0;639;9.2;4.9;13.9;54.4
STG;20200317;150;0;-;938.8;0.0;290;9.9;7.1;13.2;61.2
STG;20200318;208;0;-;936.7;0.0;661;10.3;5.7;14.6;62.2
STG;20200319;212;0;-;933.1;0.0;661;11.5;7.7;15.5;58.7
STG;20200320;186;0;-;929.7;9.9;455;11.0;7.4;14.6;64.7
STG;20200321;21;0;-;927.4;0.7;0;4.2;1.4;7.5;97.9
